GEOID,Scenario,MinP,MaxP,AvgP,Ag50,Ag95,AgChn50,AgChn95,ChgAg50,ChgAg95,PercVacant,Distress,PrcNW
26004900037002,6,52.82432432,73.92351351,69.47405405,113.7286486,190.9351351,8.867567568,15.25716216,1.083961519,1.086847326,0.350574713,2.531895654,25.68421053
26004900040001,1,67.57758621,79.10465517,74.40982759,59.86810345,98.69362069,8.326034483,27.91793103,1.161538616,1.394456503,0.141732283,4.000427767,18.49173554
26004900009004,5,24.41211765,66.58694118,46.124,43.52564706,57.16470588,-15.85625,-32.72488636,0.751763374,0.628631524,0.139097744,5.062329181,88.69565217
26004900011001,6,50.10810811,66.4872973,63.10054054,58.82567568,72.28297297,12.04594595,13.03486486,1.089638098,1.220004744,0.545905707,7.454792631,100
26004900019001,1,78.53421053,85.61631579,82.37368421,75.97789474,79.40473684,7.885789474,8.357368421,1.115810628,1.149851742,0.380208333,9.557031588,59.08028059
26004900007003,3,49.09682927,66.97585366,63.63268293,45.4304878,56.55731707,8.226097561,9.493170732,1.221105561,1.201707063,0.209677419,3.05822307,100
26004900136001,5,33.93095238,80.90571429,58.30785714,40.74785714,64.44119048,9.213095238,22.68261905,1.292156804,1.543184747, ,7.23616929,82.86978508
26004900031002,0,72.75456,77.74504,75.61032,43.0576,49.68848, , , , ,0.149321267,2.676730101,88.46863469
26004900018002,0,85.53235294,86.60176471,86.19411765,35.75705882,41.48352941, , , , ,0.623655914,13.08541275,93.64049319
26004900032001,0,72.32392857,78.08357143,75.73928571,56.0725,80.39464286, , , , ,0.538461538,11.44487505,100
26004900001003,6,55.17142857,75.104,71.00342857,47.77142857,57.49,3.590857143,3.269428571,1.084945541,1.060298674,0.093862816,4.993387944,89.93902439
26004900040003,4,38.92214286,70.5347619,58.06357143,107.5619048,161.7188095,52.27357143,87.75357143,1.945472006,2.186416399,0.080691643,5.711843703,9.589041096
26004900012003,3,44.35645161,69.81774194,65.55741935,141.3429032,230.843871,66.09806452,108.4787097,1.878439846,1.886516297,0.087671233,6.559600218,93.34500876
26004900113011,1,59.76,71.34,66.57,145.16,193.32,-24.09,-73.82,0.857666174,0.723665494, ,5.193631876,59.27835052
26004900003001,5,37.10734694,69.0722449,54.08755102,39.35489796,50.52183673,-13.75510204,-16.70673469,0.741007305,0.750792187,0.166226913,4.249685759,96.18805591
26004900040003,5,9.488095238,65.93857143,37.46428571,112.4569048,167.5904762,57.16857143,93.6252381,2.034007864,2.265800537,0.080691643,5.711843703,9.589041096
26004900015001,1,53.85820513,71.08230769,66.40435897,118.6287179,204.0976923,24.5674359,32.93435897,1.261185425,1.189544881,0.5,5.925082564,58.76494024
26004900019002,5,54.44823529,85.37941176,69.84647059,27.70470588,32.55117647,5.478235294,7.108823529,1.246473468,1.279409045,0.062015504,14.05063566,56.63716814
26004900011002,2,36.32230769,57.30538462,47.66153846,29.69230769,38.04615385,-3.304615385,-5.423846154,0.904389334,0.875227832,0.25297619,7.627036675,100
26004900002001,4,44.69896552,62.2362069,56.16482759,28.79862069,37.49482759,-2.964482759,-1.9,0.906668983,0.951770318,0.289473684,4.327671861,100
26004900027002,3,72.15142857,77.69428571,75.96428571,32.96535714,38.225,4.8375,5.434642857,1.171982529,1.165739057,0.033240997,0.071361799,25.0499002
26004900036006,6,57.79268293,79.00353659,74.50402439,137.660122,191.9447561,14.00780488,7.564146341,1.113283804,1.04102463,0.040345821,-0.82638106,49.35064935
26004900008002,4,44.486,58.249,53.56425,21.77625,27.11125,-2.58075,-3.363,0.894044833,0.889644536,0.438938053,1.642302455,97.27463312
26004900012002,0,61.36743902,69.9702439,67.61073171,61.71792683,83.55060976, , , , ,0.028571429,5.01722939,95.49428379
26004900022001,6,88.38235294,91.54323529,90.58794118,26.91735294,31.50823529,8.908823529,7.545,1.413471993,1.314857318,0.319892473,6.576083316,19.51219512
26004900013004,2,20.53588235,71.84764706,49.16588235,87.17647059,177.7305882,-27.76823529,-8.788235294,0.761340697,0.953956568,0.195804196,4.341842958,58.25892857
26004900031001,0,71.102,76.26072727,74.06054545,64.84581818,73.60018182, , , , ,0.07027027,2.108352238,96.65970772
26004900026003,1,72.01607143,80.90178571,77.075,22.755,35.56535714,0.534642857,9.387857143,1.024060948,1.358623136,0.191780822,5.598936456,35.83138173
26004900013002,4,39.02540541,70.42162162,60.45486486,61.3427027,119.0267568,-30.3072973,-33.03891892,0.669314814,0.782732568,0.045454545,-0.83739636,74.7706422
26004900040003,3,63.28738095,74.47404762,71.665,68.25333333,82.45309524,12.965,8.487857143,1.234497935,1.114754679,0.080691643,5.711843703,9.589041096
26004900113021,3,57.91181818,68.43545455,65.71909091,63.40727273,75.27,-6.604545455,-14.43909091,0.905665277,0.839045399, ,3.918760809,9.669211196
26004900036003,3,44.80475,63.9825,60.1685,117.49575,166.54075,23.52175,13.907,1.250300615,1.091113532,0.053864169,1.749622149,44.24686192
26004900007003,5,30.87487805,63.34707317,47.99243902,30.46609756,38.38,-6.738292683,-8.684146341,0.818884475,0.815482761,0.209677419,3.05822307,100
26004900029002,2,25.19657143,75.93085714,50.40657143,97.65714286,130.5314286,53.37085714,76.97685714,2.205132837,2.437353621,0.196428571,3.146263137,68.8976378
26004900027001,4,49.02107143,75.88089286,64.76821429,27.97089286,33.42214286,3.384107143,5.125892857,1.137639266,1.18115096,0.141078838,5.699337199,41.8404908
26004900030003,1,72.11198113,82.18801887,77.92669811,29.54745283,34.01679245,-1.609150943,-5.351037736,0.948352813,0.864075878,0.032921811,-0.714788525,29.6402056
26004900016001,6,54.50724638,84.21666667,78.9726087,155.093913,225.6169565,37.90753623,49.7284058,1.323480743,1.282726793,0.046641791,2.099911383,38.359375
26004900022003,5,34.54857143,78.96464286,56.66892857,25.65285714,30.82785714,9.831428571,11.53892857,1.621399549,1.598215112,0.383098592,8.523355728,31.21019108
26004900011002,6,40.07692308,59.64846154,55.74461538,37.09461538,46.39846154,4.097692308,2.928461538,1.129854064,1.067367415,0.25297619,7.627036675,100
26004900030003,0,77.72009434,82.94886792,80.80349057,31.15660377,39.36783019, , , , ,0.032921811,-0.714788525,29.6402056
26004900014001,2,19.61981132,63.06622642,43.40339623,89.16981132,155.1518868,26.27339623,32.69377358,1.412858854,1.233884018,0.480916031,5.702063812,61.19402985
26004900006001,6,48.44680851,67.4106383,63.56851064,27.57170213,34.31787234,0.758723404,0.386595745,1.045941003,1.011393492,0.401685393,2.098863975,88.2231405
26004900027003,0,73.6354,77.8632,75.9658,27.0592,31.6324, , , , ,0.082089552,7.760794639,29.5212766
26004900023002,1,71.6671875,80.858125,76.8584375,23.59625,27.7859375,-0.10375,0.06640625,0.995622363,1.002395648,0.211538462,3.873437405,19.44091487
26004900024001,0,75.0942623,78.86081967,77.12213115,16.7647541,20.3447541, , , , ,0.154545455,-0.167672113,15.74239714
26004900022002,0,90.9044,93.8376,92.6132,39.8008,46.5404, , , , ,0.536423841,5.625701493,35.98233996
26004900003003,0,67.5862069,73.33275862,71.55275862,39.1162069,49.67689655, , , , ,0.101265823,9.057412232,97.05882353
26004900040004,4,39.71541667,71.31104167,58.835625,110.8779167,167.5152083,25.995,63.05354167,1.306245367,1.603604592,0.078431373,1.947641699,8.194905869
26004900009003,5,30.69802469,63.67962963,48.06037037,37.45765432,47.2908642,-7.897727273,-12.68954545,0.883939851,0.847450574,0.30781759,3.061975894,97.57975798
26004900024002,4,49.86761905,74.96904762,64.48142857,20.81190476,25.04333333,-0.725238095,-2.287142857,0.96632617,0.916315294,0.042440318,6.506151873,35.13931889
26004900007002,6,48.75,70.37772727,66.13522727,33.64590909,41.6875,3.845,3.243863636,1.12902291,1.084379729,0.297229219,9.946497756,100
26004909801001,0,85.28384615,86.94923077,86.39538462,32.38076923,36.17, , , , , ,-4.499793748, 
26004900030003,2,24.61103774,75.28896226,49.79311321,61.78301887,89.12424528,30.62641509,49.75641509,1.982983104,2.263885128,0.032921811,-0.714788525,29.6402056
26004900027003,2,29.40142857,71.56285714,50.36547619,25.07142857,30.51738095,-1.435714286,-0.596190476,0.926539904,0.964750729,0.082089552,7.760794639,29.5212766
26004900033001,2,14.47922414,65.48646552,39.80353448,58.22413793,78.89715517,13.52836207,21.21232759,1.312058539,1.367728023,0.084782609,2.231256301,67.54563895
26004900013002,0,63.72054054,72.67621622,70.23459459,91.65,152.0656757, , , , ,0.045454545,-0.83739636,74.7706422
26004900036004,6,40.79347826,63.01065217,58.3848913,100.4428261,153.4920652,23.73271739,32.28173913,1.309381877,1.266328292,0.045302013,6.746640632,23.27302632
26004900120063,5,40.18,75.71,57.87,15.03,19.64,1.81,3.06,1.136913767,1.18455971, ,2.94107615,11.22994652
26004900036003,0,55.798,64.00425,61.17525,93.974,152.63375, , , , ,0.053864169,1.749622149,44.24686192
26004900006002,4,46.31727273,60.66318182,55.73681818,22.175,29.16,-3.034090909,-2.701363636,0.879642986,0.926358465,0.392523364,9.440541505,100
26004900135001,3,65.08867925,76.36754717,73.53566038,86.28811321,112.4620755,6.44490566,-2.823396226,1.080719523,0.975509523, ,2.739650117,35.49382716
26004900012002,5,21.11914634,66.02634146,44.12439024,37.79878049,48.80682927,-23.91914634,-34.74378049,0.612444105,0.584158864,0.028571429,5.01722939,95.49428379
26004900011004,6,45.82142857,65.25160714,61.4225,46.25035714,58.18071429,7.315178571,3.483928571,1.190791893,1.063695307,0.578461538,2.052875643,96.2745098
26004900019001,5,50.69947368,81.63473684,66.09947368,69.67736842,74.24263158,1.585263158,3.195263158,1.023281159,1.075099832,0.380208333,9.557031588,59.08028059
26004900135004,2,21.45885965,72.46403509,46.7727193,122.2192982,195.6142982,58.99114035,103.1624561,1.932988439,2.115850737, ,2.214434786,25.48476454
26004909800001,3,62.485,73.9375,70.965,224.5725,251.8175,37.6975,20.76,1.471545115,1.089847765, ,-4.499793748,38.0952381
26004900026002,2,25.04045455,75.35590909,50.05363636,35.27272727,44.38727273,17.19636364,22.47409091,1.908766222,1.98990543,0.237885463,0.446063425,43.65671642
26004900036005,4,33.48414634,65.77609756,53.42902439,127.102439,187.5287805,43.34073171,60.6497561,1.517428943,1.478012472,0.062330623,2.292891481,37.5862069
26004900003003,1,62.5637931,72.77241379,69.50413793,29.68137931,36.25344828,-9.434827586,-13.42344828,0.758800039,0.729784886,0.101265823,9.057412232,97.05882353
26004900009002,5,32.87674419,67.62162791,51.11674419,38.92767442,48.24976744,-5.022826087,-10.0323913,0.940015446,0.878933455,0.165876777,10.79431983,94.3620178
26004900003003,4,52.78206897,71.30103448,64.93931034,26.63448276,32.71413793,-12.48172414,-16.96275862,0.680906583,0.658538278,0.101265823,9.057412232,97.05882353
26004900037004,0,60.87698113,68.5845283,65.86735849,76.02490566,123.7616981, , , , ,0.038338658,5.466055039,36.11738149
26004900022002,3,87.2665,94.035,92.2855,54.2345,61.1575,30.491,33.6005,2.263622135,2.219309068,0.536423841,5.625701493,35.98233996
26004900019003,5,46.71878049,77.8395122,62.21268293,24.69414634,29.40853659,3.214634146,4.582195122,1.149660482,1.18456989,0.18251928,2.050093952,22.86198137
26004900005001,2,45.14307692,70.10038462,58.62269231,34.84615385,44.67461538,-13.22884615,-15.78730769,0.724828993,0.738888429,0.051948052,3.929492975,97.45417515
26004900015002,5,23.81363636,75.66090909,50.69409091,98.56863636,173.9690909,7.539285714,22.38214286,1.409986573,1.538261484,0.737804878,1.937386412,60.49382716
26004900135001,6,61.67924528,76.13018868,72.42245283,75.89358491,90.27471698,-3.949622642,-25.01075472,0.950532766,0.783053716, ,2.739650117,35.49382716
26004900113011,0,66.17,72.18,69.77,169.25,267.14, , , , , ,5.193631876,59.27835052
26004900110103,5,7.968333333,64.43833333,35.95833333,105.3066667,148.225,-25.12666667,-10.19,0.807360082,0.935675283, ,-0.375554104,5.054151625
26004900035003,4,34.36,64.74627907,52.47395349,51.68465116,63.3155814,0.548139535,-3.832325581,1.010719142,0.942927103,0.008108108,2.676424285,22.45098039
26004900037001,6,50.3255814,70.61511628,66.26674419,99.23325581,168.1165116,3.940697674,8.138372093,1.041353677,1.050871776,0.16064257,-0.513690625,39.64285714
26004900110103,2,14.15833333,65.31833333,39.52833333,131.3333333,178.98,0.9,20.565,1.006900077,1.129817252, ,-0.375554104,5.054151625
26004900109112,4,35.70666667,68.10555556,55.87666667,140.0455556,207.7711111,-23.42888889,-13.82555556,0.856681642,0.93760937,0.25,0.501698804,63.62476069
26004900010001,6,45.27272727,66.71333333,62.51469697,53.64545455,72.52242424,14.12242424,17.94651515,1.337438446,1.328835844,0.105932203,5.310541902,99.16897507
26004900012001,5,22.69195122,69.63439024,46.60609756,54.7304878,134.1182927,-30.96487805,-20.5702439,0.638663331,0.866073541,0.064220183,2.274414179,87.54448399
26004900120063,4,56.25,78.08,68.89,15.44,19.13,2.22,2.55,1.167927383,1.153799759, ,2.94107615,11.22994652
26004900135003,3,67.49580645,78.82870968,75.98483871,111.8750538,133.3229032,9.017311828,-3.910215054,1.084309062,0.971506768, ,-1.728206419,30.22813688
26004900012001,3,46.37285714,73.44119048,69.0302381,141.3642857,230.9469048,55.6247619,76.08904762,1.649614122,1.491347672,0.064220183,2.274414179,87.54448399
26004900006003,4,48.42454545,60.45227273,56.31772727,19.71818182,24.51590909,-1.236818182,-1.382727273,0.940977419,0.946610036,0.259825328,8.535156437,97.34042553
26004900013002,2,23.02108108,69.23108108,48.55837838,55.62162162,126.6354054,-36.02837838,-25.43027027,0.606891671,0.832767847,0.045454545,-0.83739636,74.7706422
26004900003002,2,46.6521875,70.2475,59.500625,33.125,45.61875,-9.6178125,-8.064375,0.774984098,0.849778212,0.109660574,7.039823584,100
26004900027004,2,27.74901961,71.15215686,49.33058824,44.76470588,50.93235294,11.11294118,11.6027451,1.322347356,1.287899368,0.117808219,3.073642293,8.976377953
26004900013004,0,65.86166667,75.05833333,72.60333333,114.5038889,186.3088889, , , , ,0.195804196,4.341842958,58.25892857
26004900024003,5,30.18468085,71.4912766,50.75234043,25.91617021,31.10808511,-7.453404255,-6.807659574,0.776640716,0.822838233,0.087628866,1.520638208,39.27007299
26004900009003,2,40.63617284,64.5962963,53.54617284,38.40740741,48.49530864,-3.872345679,-7.316790123,0.906352482,0.869034175,0.30781759,3.061975894,97.57975798
26004900026004,3,71.95422535,78.87929577,76.96704225,23.89267606,28.23661972,-4.603098592,-4.652394366,0.83846382,0.858542602,0.236111111,6.065418065,45.06437768
26004900017002,0,71.03092308,74.74969231,73.54507692,35.80215385,43.47369231, , , , ,0.625272331,8.428278504,99.21671018
26004900038001,3,68.59957627,79.53923729,76.78881356,82.04779661,101.9633051,26.07923729,34.71508475,1.605896672,1.5162231,0.538028169,6.949432311,37.28489484
26004900109111,6,62,86.15,81.28,419.92,496.42,-0.08,-0.08,0.999809524,0.999838872, ,0.038259743,85.88709677
26004900026001,5,23.96134328,79.45134328,51.59552239,66.69880597,81.06507463,29.1458209,36.59223881,1.776125276,1.822799764,0.361111111,2.494503169,20.53872054
26004900113021,1,56.57909091,67.59272727,62.9,74.61818182,88.46909091,4.606363636,-1.24,1.065794087,0.986177544, ,3.918760809,9.669211196
26004900004001,1,61.29868421,71.29315789,68.08473684,54.70289474,64.68473684,15.77763158,15.72947368,1.405331404,1.300647288,0.296758105,7.239114451,100
26004900113021,6,56.18181818,68.25454545,64.93272727,54.90545455,63.19545455,-15.10636364,-26.51363636,0.784231234,0.704448723, ,3.918760809,9.669211196
26004900002001,6,44.79310345,63.88896552,59.94310345,41.62172414,49.56862069,9.85862069,10.1737931,1.310379642,1.258252002,0.289473684,4.327671861,100
26004900037004,6,47.24528302,68.34207547,63.85698113,95.00245283,147.3609434,18.97754717,23.59924528,1.249622765,1.190682947,0.038338658,5.466055039,36.11738149
26004900003003,6,53.06896552,72.93551724,68.85344828,32.64758621,40.02413793,-6.46862069,-9.652758621,0.834630676,0.805689178,0.101265823,9.057412232,97.05882353
26004900110103,0,66.90833333,72.97,70.54833333,130.4333333,158.415, , , , , ,-0.375554104,5.054151625
26004900032003,0,73.02457831,78.83168675,76.48915663,61.48903614,83.3273494, , , , ,0.093457944,-0.083982986,98.83495146
26004900008001,0,57.57962264,63.27962264,61.54358491,30.61018868,38.78830189, , , , ,0.362292052,4.431780655,100
26004900110103,3,61.76333333,72.97333333,70.14833333,112.2033333,135.99,-18.23,-22.425,0.860235114,0.858441435, ,-0.375554104,5.054151625
26004900001003,2,49.40705882,72.34235294,61.93852941,35.76470588,46.72970588,-8.266470588,-7.329117647,0.812258694,0.861844585,0.093862816,4.993387944,89.93902439
26004900037003,5,19.50264706,74.545,47.20088235,97.48235294,174.745,-5.395142857,5.652,0.973924736,1.066622131,0.52,-0.850280879,20.19950125
26004900006003,2,42.145,59.385,51.53545455,23.13636364,29.03590909,2.181363636,3.137272727,1.104097525,1.121136599,0.259825328,8.535156437,97.34042553
26004900011003,5,13.75242424,58.03333333,36.71575758,56.49606061,66.11666667,7.939302326,3.644883721,1.595116552,1.407206927,0.553271028,2.785026385,96.06741573
26004900040003,0,68.43714286,74.47261905,72.0647619,55.28833333,73.9652381, , , , ,0.080691643,5.711843703,9.589041096
26004900001002,0,69.37918919,75.3872973,73.5127027,46.95432432,57.7127027, , , , ,0.053291536,5.484486321,98.33659491
26004900031001,6,66.96363636,76.17654545,73.43290909,60.29072727,68.08836364,-4.555090909,-5.511818182,0.929755055,0.925111351,0.07027027,2.108352238,96.65970772
26004900017002,4,59.13918033,72.87786885,68.09442623,59.43934426,64.91442623,23.83836066,21.61409836,1.669598372,1.55444934,0.625272331,8.428278504,99.21671018
26004900010002,5,21.66982143,65.68517857,44.31464286,68.52803571,91.78196429,1.190307692,-32.78184615,1.184597181,0.803789574,0.255144033,4.094846618,95.94594595
26004900113012,5,7.7,64.08,35.67,93.96,126.27,-15.57,-13.93,0.857847165,0.90064194, ,0.371870943,2.435192459
26004900022002,1,87.15625,93.35416667,90.70166667,21.66958333,25.435,-2.289583333,-2.357083333,0.904438107,0.922995972,0.536423841,5.625701493,35.98233996
26004900008001,6,43.8490566,62.93320755,59.07962264,36.90566038,45.57132075,6.295471698,6.783018868,1.20566589,1.174872798,0.362292052,4.431780655,100
26004900109112,0,63.48555556,71.93111111,69.06888889,163.4744444,221.5966667, , , , ,0.25,0.501698804,63.62476069
26004900120063,3,76.16,81.09,79.52,15.45,18.77,2.23,2.19,1.168683812,1.132086852, ,2.94107615,11.22994652
26004900037003,1,69.33571429,82.21885714,77.47485714,134.3948571,220.8302857,34.30257143,56.73,1.342709442,1.347921085,0.52,-0.850280879,20.19950125
26004900022004,0,78.72695652,82.45565217,80.91391304,14.98608696,18.52391304, , , , ,0.738562092,5.807208456,44.94949495
26004900014001,6,42.92682927,67.42195122,62.8902439,79.62536585,147.5953659,15.99682927,21.85268293,1.261631055,1.173788903,0.480916031,5.702063812,61.19402985
26004900040001,4,44.47137931,76.00068966,63.59413793,108.8975862,176.3125862,57.35551724,105.5368966,2.112790355,2.491146142,0.141732283,4.000427767,18.49173554
26004900022001,0,89.38057143,91.63628571,90.68885714,19.04342857,24.92571429, , , , ,0.319892473,6.576083316,19.51219512
26004900035001,0,67.63763158,73.58684211,71.19276316,68.59934211,91.12105263, , , , ,0.201550388,1.900513368,26.67617689
26004900015001,6,41.97142857,71.37942857,66.26142857,115.5945714,213.2237143,20.70771429,41.64742857,1.2289283,1.242734177,0.5,5.925082564,58.76494024
26004900017001,4,45.56034483,62.88724138,56.86724138,56.37517241,74.84241379,24.12241379,31.70689655,1.800270178,1.466147154,0.578947368,7.165192062,95.46599496
26004900032003,1,66.95853659,78.0347561,73.40378049,66.41073171,96.66073171,5.169268293,13.67378049,1.084407981,1.178577411,0.093457944,-0.083982986,98.83495146
26004900135002,1,66.75916667,78.43611111,73.68,51.69666667,64.55611111,-17.84666667,-32.18694444,0.743373436,0.667294523, ,4.497015797,50.55002619
26004900120063,6,75,81,79.13,15.35,18.77,2.13,2.19,1.161119516,1.132086852, ,2.94107615,11.22994652
26004900007003,0,60.31317073,67.09414634,65.0997561,37.20439024,47.06414634, , , , ,0.209677419,3.05822307,100
26004900023001,5,39.44101695,77.20983051,58.25016949,18.98745763,23.96355932,-1.902881356,-1.14559322,0.908910939,0.954375473,0.356948229,7.13888717,59.21052632
26004900037002,5,10.33945205,65.8209589,38.24890411,95.43657534,161.7642466,-9.482876712,-13.92219178,0.909617554,0.920799824,0.350574713,2.531895654,25.68421053
26004900009001,5,31.92488889,67.96755556,50.78,34.48511111,43.84155556,-11.18822222,-13.07177778,0.755038194,0.770321346,0.268096515,0.229742567,90.69264069
26004900035003,6,56.76744186,68.46186047,65.18209302,47.32395349,58.11511628,-3.81255814,-9.032790698,0.925443523,0.865479192,0.008108108,2.676424285,22.45098039
26004900002002,3,53.242,69.23,66.07,64.96,91.588,26.518,42.846,1.680941907,1.87903656,0.449561404,6.574085071,100
26004900113012,6,59,72.39,68.84,78.46,86.19,-31.07,-54.01,0.716333425,0.614764622, ,0.371870943,2.435192459
26004900004002,3,48.92208333,63.02541667,60.23416667,72.54708333,87.36666667,46.35791667,55.19583333,2.288961792,2.7157104,0.540816327,5.325055261,100
26004900026002,4,50.80066667,79.30666667,67.73533333,28.62511111,34.89133333,10.14577778,12.58511111,1.549033755,1.564197334,0.237885463,0.446063425,43.65671642
26004900035002,6,57.41176471,69.22676471,65.92941176,47.07441176,55.94397059,-6.003970588,-13.38632353,0.886884823,0.806919562,0.070032573,1.377479215,17.77944486
26004900030003,3,72.71896226,82.92518868,80.33735849,49.55858491,60.93433962,18.40198113,21.56650943,1.590628596,1.547820627,0.032921811,-0.714788525,29.6402056
26004900026001,3,81.52149254,88.14731343,86.47641791,41.81925373,48.92179104,4.266268657,4.448955224,1.113606645,1.100037588,0.361111111,2.494503169,20.53872054
26004900001002,6,54.40540541,75,70.82675676,55.87297297,76.76135135,8.918648649,19.04864865,1.189943073,1.330059896,0.053291536,5.484486321,98.33659491
26004900010001,3,49.69818182,66.94727273,63.70560606,61.155,80.29348485,21.6319697,25.71757576,1.52465943,1.471225788,0.105932203,5.310541902,99.16897507
26004900135003,0,72.71516129,78.83408602,76.41537634,102.8577419,137.2331183, , , , , ,-1.728206419,30.22813688
26004900002003,2,46.87,69.62658537,59.30829268,41.87804878,52.5997561,0.734878049,1.356585366,1.015653377,1.026473486,0.383333333,6.435448771,97.31343284
26004900026004,2,23.10830986,71.45422535,47.14464789,25.98591549,32.30338028,-2.509859155,-0.585633803,0.911921708,0.982193635,0.236111111,6.065418065,45.06437768
26004900023002,6,74.625,81.62,79.52875,35.6203125,42.64265625,11.9203125,14.923125,1.502966772,1.538361377,0.211538462,3.873437405,19.44091487
26004900013001,6,45.34375,74.52796875,69.34453125,138.6760938,214.9079688,59.78453125,101.50375,1.757806404,1.895061499,0.138947368,-1.246871104,91.32321041
26004900027004,6,70.75438596,77.64421053,75.43649123,38.34508772,44.01929825,4.492631579,4.47245614,1.132712131,1.113092624,0.117808219,3.073642293,8.976377953
26004900009003,1,55.01227273,67.06193182,63.45181818,39.38704545,49.65534091,-2.98875,-6.563295455,0.929470351,0.889821911,0.30781759,3.061975894,97.57975798
26004900120063,1,72.3,80.32,76.71,15.33,18.58,2.11,2,1.159606657,1.120627262, ,2.94107615,11.22994652
26004900009002,3,52.03395349,71.29139535,67.75348837,60.95674419,101.2090698,19.71883721,46.31325581,1.471967743,1.84365733,0.165876777,10.79431983,94.3620178
26004900036001,1,53.6190566,69.00207547,63.68528302,131.2179245,209.8988679,-1.244716981,14.75641509,0.99060326,1.075618682,0.132492114,5.789496494,54.84444444
26004900008002,0,54.52475,59.58075,58.01175,24.357,30.47425, , , , ,0.438938053,1.642302455,97.27463312
26004900012001,1,55.95365854,72.75658537,68.19926829,84.28,168.4856098,-1.415365854,13.79707317,0.983483753,1.088001687,0.064220183,2.274414179,87.54448399
26004900108123,3,60.54833333,86.65833333,82.255,190.4083333,252.1616667,69.35333333,109.0366667,1.572907632,1.761828239, ,1.102924446,39.39393939
26004900004002,2,40.61025,60.678,51.5815,63.125,79.64575,34.00425,44.2125,1.991681905,2.475712991,0.540816327,5.325055261,100
26004900016002,1,59.41816327,76.46734694,71.7122449,112.9732653,197.7522449,-0.196734694,17.53408163,0.9982616,1.097293643,0.169491525,8.670600336,88.48
26004900113011,5,7.25,63.65,35.23,203.92,247.79,34.67,-19.35,1.204844904,0.92756607, ,5.193631876,59.27835052
26004900011004,4,36.00192982,63.3054386,54.3554386,43.24578947,83.63315789,4.405789474,29.14649123,1.113434332,1.529032407,0.578461538,2.052875643,96.2745098
26004900036006,3,61.80841463,79.22719512,75.64060976,154.3863415,212.9309756,30.73402439,28.55036585,1.248551949,1.154844731,0.040345821,-0.82638106,49.35064935
26004900010001,4,44.23223881,65.18880597,58.13567164,30.84716418,39.10671642,-9.263432836,-16.0819403,0.769052731,0.71655639,0.105932203,5.310541902,99.16897507
26004909800001,4,38.56,70.41,57.76333333,200.1733333,264.4866667,47.56333333,71.26333333,1.311665902,1.144678994, ,-4.499793748,38.0952381
26004900029002,6,72.05714286,83.45057143,80.44628571,52.95342857,82.90971429,8.667142857,29.35514286,1.195707152,1.548135147,0.196428571,3.146263137,68.8976378
26004900011004,3,48.61875,65.42714286,62.28410714,51.35053571,62.78803571,12.41535714,8.09125,1.322104421,1.147929168,0.578461538,2.052875643,96.2745098
26004900022004,6,73.95652174,82.2773913,79.91086957,40.84043478,47.29434783,25.85434783,28.77043478,2.725223396,2.553151039,0.738562092,5.807208456,44.94949495
26004900007004,4,46.61276596,68.61808511,61.22212766,34.57148936,43.98617021,-9.695531915,-13.0806383,0.780976184,0.770783777,0.331858407,3.641316809,98.51239669
26004900011004,2,18.62557692,59.985,40.62653846,53.76923077,68.15788462,14.68480769,13.28615385,1.384377723,1.246104021,0.578461538,2.052875643,96.2745098
26004900020001,5,56.13066667,68.7755,62.87716667,34.06266667,40.80883333,14.12921875,16.335625,1.91314594,1.861164953,0.640316206,3.527539727,100
26004900027004,5,23.25607843,70.51647059,46.78960784,41.66862745,47.81980392,3.43,3.239298246,1.230889342,1.209193993,0.117808219,3.073642293,8.976377953
26004900036004,0,55.23380435,63.25402174,60.46717391,76.7101087,121.2103261, , , , ,0.045302013,6.746640632,23.27302632
26004900037003,4,47.58657143,79.25142857,67.49257143,104.6154286,184.0485714,4.523142857,19.94828571,1.045189725,1.123409994,0.52,-0.850280879,20.19950125
26004900022001,1,86.57714286,91.258,89.25514286,17.59885714,20.91714286,-1.444571429,-4.008571429,0.924143312,0.872884759,0.319892473,6.576083316,19.51219512
26004900002002,2,41.12428571,62.66357143,52.90428571,43.28571429,51.61142857,4.640714286,-0.166428571,1.120085762,1.058869734,0.449561404,6.574085071,100
26004900022005,6,83.11428571,93.03028571,90.58,49.41057143,58.04685714,10.14771429,11.80371429,1.307250357,1.255253289,0.590062112,5.079770241,10.82621083
26004900001003,0,70.026,75.52285714,73.78657143,44.18057143,54.22057143, , , , ,0.093862816,4.993387944,89.93902439
26004900034001,3,66.57363636,75.34454545,72.93909091,49.68272727,54.56272727,11.87272727,10.60818182,1.314010243,1.241344364,0.75,18.66349133,97.53424658
26004900023001,4,60.55525424,80.34898305,72.20508475,17.25016949,21.00220339,-3.640169492,-4.106949153,0.825748663,0.83643617,0.356948229,7.13888717,59.21052632
26004900032003,2,20.342875,71.175625,45.5775,114.125,192.014375,53.868125,109.999625,1.863525031,2.341217586,0.093457944,-0.083982986,98.83495146
26004900136001,3,73.69809524,87.99547619,85.19309524,35.53880952,43.9352381,4.004047619,2.176666667,1.126972502,1.052125027, ,7.23616929,82.86978508
26004900135002,4,43.66611111,75.33416667,62.86722222,122.5797222,184.2161111,53.03638889,87.47305556,1.762638003,1.904179169, ,4.497015797,50.55002619
